,HPG,VGC,HT1,FPT,BCM,CTD,GEX,VHL,CII,L10,VRC,KLB,VRE,DIG,VPD,HBC,VPS,DGC,VJC,STB,FCN,PNJ,NAB,PGB,ACB,NKG,GMD,HDB,VIP,MPC,VID,TCH,DPM,VHC,NLG,PLX,KDH,LGL,VNM,VOS,PDR,MWG,PHR,QCG,SBT,VND,TCB,HSG,LCG,HCM,VIB,KDC,SAB,EIB,NVL,HQC,SSI,VIC,TDC,SHB,DXG,REE,BID,VCB,CTS,MSB,PC1,VHM,VPB,GAS,TPB,DRC,HDC,CTG,OCB,BMI,LPB,ASM,KBC,CMG,VGG,MBB,IDC,POW,BCG,HNG,VCI,TLG,HAG,HVN,MSN,ITA,SZC,PAN,IJC,SCR,HU1,DHG,DPP,SDA
BMI,0.3595827466510067,0.5007603171158467,0.35025617694018363,0.2944681435086767,0.4464482376757503,0.2919955285214495,0.3336262267121884,-0.0029689840690638354,0.26098205946607694,0.081636512135076,-0.028459182478449457,0.24500578753133687,0.22273870987037264,0.287854380431462,0.19617624494393845,0.33897683221187336,0.01726272765593013,0.28715140797947636,0.039242203468805775,0.18850814893319937,0.3337198336075718,0.3211832020204771,0.25628775741496357,0.03591047592180418,0.38136921411381486,0.49883672789641903,0.31050174006199177,0.2822235933186496,0.3992924736173283,0.2543308796942592,-0.11000678542746362,0.29128830009506396,0.19549249849285777,0.23884969476997533,0.29592831337434083,0.27554019632105026,0.2866031736345837,0.06933320343820508,0.23505914411055104,0.3202356658130541,0.2916190068425727,0.36223885747132006,0.4442960654326161,0.1909864360896254,0.12032612415554332,0.22203484342674581,0.2991771199859143,0.5023112777812386,0.3322261834051882,0.2901856517655713,0.41742674219250675,0.17580184688802875,0.31532723905684945,0.35398823957762465,0.16029669658652912,0.3547996889322058,0.2291806659210861,0.10232857030813003,0.18971553890406592,0.2933168585714442,0.33489888452780603,0.3378199191394279,0.1971433389269799,0.23042164403737697,0.2408400971336207,0.35917926879562945,0.4348492384434332,0.22571874868647415,0.2860571459917368,0.15667385166644104,0.41211232560707156,0.47803515220586174,0.3066117078800522,0.336081941803061,0.3539882180834644,1.0,0.10364102178609828,0.3501689881466048,0.37799575542575603,0.4815238750648914,-0.07514737511136028,0.3416315820496447,0.37748537727592024,0.3526447384627214,-0.02927967602335826,0.3105242241118303,0.20546596713667847,0.34446576878005414,0.3094049020213455,0.37590743050403413,0.35177883978261004,0.07413607471619098,0.4893764785348431,0.24409065453619347,0.3086612920644268,0.4058372789798532,0.08770235968463842,0.3223292346425559,-0.17838947344274583,0.01725379589958671
LPB,0.33114550579372565,0.21220372901785833,0.07842307277448952,0.2668673818067545,0.17899754100058288,0.28237086024513525,0.3031032367196754,0.03283493107174103,0.20114480740520693,0.004718805394965513,-0.08923727127054826,-0.07172185361019826,0.19772210012827893,0.2206846024638436,0.03334200654340339,0.21458973778939422,0.039144986702528736,0.0752530010370141,0.11986884279282352,0.20547822721647777,0.2726926302396581,0.09807356764009359,0.40685493784159904,-0.005045205096807906,0.33823629303719793,0.20456331311418746,0.26213827823741936,0.3499576318803867,0.24499730864414299,0.1468915143763043,-0.14462774192316386,0.22658821857833558,0.13684690802257718,0.24901968049713882,0.22205701524174307,0.10920730289788433,0.28575249727528707,0.15341314048774635,0.285527471102863,0.30243850715490783,0.3018376811495364,0.36967392358984996,0.16971848360243005,0.09630648682000402,0.21958825337917018,0.32909854099160585,0.33702607028206116,0.3148561758264271,0.2031156326786887,0.29569036559707956,0.40166563040536984,0.004421191497355727,0.12104514910108075,0.2968968839577056,0.26995302944672767,0.24754692283624433,0.3795773885887404,0.08952310067294635,0.22819739601199673,0.2976484355293524,0.2615114103094212,0.17031905167539868,0.3137402223089744,0.29553259775115864,0.28743348961333604,0.4040706177234117,0.128645105851812,0.1206955098400939,0.37261900591662794,0.10178276094904212,0.37360008926545546,0.14173179789978427,0.2697335016165361,0.3801581796506545,0.42811851454553834,0.10364102178609828,1.0,0.29683345457147037,0.31394029076547264,0.22332183902693065,-0.06206239161540059,0.39434683657515796,0.2443724941809233,0.1227372365679462,-0.11742972347663343,0.17543358845136245,0.2752192329007993,0.19394704652440378,0.27852805262976654,0.2808549195800692,0.32940438166768893,-0.23079429515960928,0.16311845115446977,0.26957221565901746,0.2346983409528603,0.2203207838264457,0.024588475418994057,0.2636340770219065,0.13776516995371663,-0.0424777574730397
ASM,0.6309391134245932,0.5727671480220999,0.3658480055211735,0.34648305109232974,0.42287541959612407,0.47578301011413543,0.4269310812108413,-0.031194961044598825,0.468309308612314,-0.015310957327406269,0.07758939969458414,0.14121921448108699,0.26760308681574346,0.4864606126433608,0.1335310674914403,0.4883094973739995,0.17004766533686005,0.2617979675913235,0.15381901975398238,0.3872705823928699,0.5754825595268116,0.3606881590333112,0.4268593258519834,-0.06237989262096974,0.560800974516127,0.6215862809762225,0.4759321682940717,0.4743857305186961,0.35478129776693684,0.3762562133692096,-0.05567445315367503,0.42662965857028123,0.25406755257482644,0.5039313932734962,0.5492662808075491,0.20349143406442446,0.5047320936943542,0.2723333205395014,0.36611434625776346,0.4242438345771297,0.5043180685102832,0.48918110063924075,0.42053115459010176,0.2218473573111585,0.2713125607276874,0.5460033989786027,0.5443960586494822,0.6230192621418019,0.6581214333787189,0.5678654648621081,0.6746745278257745,0.09336774649196532,0.3420556570539761,0.5658850560791243,0.48049401092518845,0.6175930873652671,0.5133905170866556,0.16402763670186102,0.48773993908859364,0.5589951819184904,0.5226023414541593,0.5338339889280148,0.5092446534387615,0.45665105993639943,0.5485686505705571,0.5784100842617044,0.4846722596628637,0.23858505900990637,0.5450535850261781,0.16480940912774716,0.5983054537706624,0.5615912319866906,0.48895947298588377,0.488718661833628,0.631501468387397,0.3501689881466048,0.29683345457147037,1.0,0.6121498017681589,0.49333387097778597,-0.06808751443360742,0.5156923028745962,0.5117185359799539,0.4488643534915317,-0.06385192632259229,0.35847147847507277,0.4859740026008031,0.376223568516169,0.49621158487902034,0.602508782103852,0.520071438045041,-0.04964968377617118,0.650566863049394,0.3408683376093548,0.5465068106986639,0.5139506706759636,-0.016537285943503933,0.3616154617731151,0.017683137283842635,0.026914375689592637
KBC,0.49455988312126975,0.6832898503966278,0.46119802125006154,0.3581608100841516,0.5775970920292851,0.3302348887598844,0.48415867495505704,-0.049426599924897924,0.499487828355343,0.06347733244846644,-0.061988475014357315,0.14679805292620904,0.3420592842538645,0.5595491848186458,0.11374749992691291,0.4400484290195641,0.15807411938886826,0.3398012216889898,0.22096083085023696,0.31090640853120466,0.5298012850809062,0.3601764226030336,0.42962173084446936,0.08443048870399998,0.537587749990666,0.5507509988002692,0.47324133836241117,0.4905551797700343,0.335285909113674,0.3233868058406701,-0.10126104673017147,0.5285084524487877,0.3977723833333048,0.4335649922840553,0.47745671306635196,0.2695779667850341,0.5212786481346015,0.2694674626250857,0.298827153731552,0.4021174732038737,0.5602014486996147,0.4942471462512321,0.5864067186169257,0.19854498677812868,0.36728904609904045,0.5462731614876292,0.5409308832565335,0.5867753158807567,0.5859689894458481,0.488144229526861,0.5469761486643253,0.10321020319876606,0.30122649577230515,0.5046261525573921,0.4544556755684479,0.5989089645943438,0.45519096490599575,0.23804203257303916,0.5150027365752013,0.5105257806011689,0.6082559386963537,0.3394116053203557,0.34724688834369255,0.37457001232973447,0.5572723013335281,0.48269928546613694,0.4652360272557034,0.2679803780039428,0.5027239126625382,0.20516975728783193,0.567509739111682,0.5261539886090251,0.5862668127747103,0.5263298759586585,0.5008633480158938,0.37799575542575603,0.31394029076547264,0.6121498017681589,1.0,0.4330030195844078,-0.05899884928600308,0.5181500726481776,0.5983891950278168,0.43203724462728377,0.06836457863029838,0.18710234089854808,0.421415933774021,0.3135035917446681,0.5265892308562841,0.46873786362132003,0.6026501414809835,-0.10258927438919271,0.7205063603565544,0.41233271301610686,0.6050292547549544,0.5738200576368288,-0.006708093687315455,0.3281641808551058,-0.038616863920509455,0.01426675964570869
CMG,0.384027890651853,0.4187710387242071,0.35262343120290296,0.5549098265188521,0.5890200171072891,0.37498490404485135,0.21212234583766235,-0.025359043213072988,0.22709273128323854,0.01880523777737807,-0.05623154192693458,0.3885955358569394,0.14120882973547558,0.2357284314107549,0.22254592748650467,0.48875527646049555,0.004546426524668593,0.23517096687918734,-0.028167279233019035,0.29978624305787105,0.3078683140496864,0.24265364135857304,0.29233682391767807,-0.05576902846160222,0.41399269452967813,0.4136280092276632,0.45136869046420597,0.3382042934184514,0.28912200637355795,0.34684226518017425,-0.057619336647916276,0.23692875130936628,0.12671537396441993,0.39989767510696844,0.3782634705631266,0.29877570236717726,0.3303687318905178,0.09906856442362007,0.33320915836258147,0.24521563281730271,0.28779368544954986,0.4063978850321351,0.36295323408282454,0.04413556592778601,0.19492250526587038,0.29762584842097767,0.2647185542656605,0.4183774264241071,0.3633979199278763,0.3670023414555508,0.43694852098547826,0.12266099951444531,0.2297290419310128,0.33033187204503617,0.2845713760512761,0.43222676733420545,0.27381695717826743,0.05168610718201079,0.16996765067638336,0.3212210100282046,0.3127032807601541,0.35892617787594167,0.35493436585084104,0.3591108709476802,0.35239787980220094,0.35679259749621267,0.37430366830297696,0.13896717460581406,0.2745431754070325,0.10669233086956151,0.379645463246383,0.38144284775405574,0.3144191253323433,0.4064676872165621,0.4106807828606167,0.4815238750648914,0.22332183902693065,0.49333387097778597,0.4330030195844078,1.0,0.05254187746534338,0.33325652206976353,0.3842886012162526,0.34372911470096895,0.02299572623733512,0.3001126270754234,0.23668627113489482,0.2003868191959379,0.34543535114658697,0.5235976740333601,0.3750955720041398,-0.05199220180363194,0.4026287622144747,0.2615971510026163,0.37011022278282335,0.31137094569636703,0.048862746463137076,0.4040597346989004,-0.03551242337867861,-0.1264284967252452
VGG,-0.053118615880447785,-0.04960835084825425,-0.110391492425654,-0.0751504590474237,0.019943101086213815,-0.000180443776578994,0.017828046516892807,0.019069869520151612,-0.0701496522977367,-0.1357500503464433,0.04759399266767386,-0.03625419367673713,-0.10207310385662456,-0.017034090290605805,-0.01043436890867703,0.002007081132177891,0.10586920623857497,0.04895214171445566,-0.11774050291360101,-0.05265787114485531,-0.13099203092694534,-0.09931116959475855,-0.0458718196181045,-0.1570511146999802,-0.053348135510647765,-0.03474192722169928,-0.06538857592904414,-0.015481265948537706,-0.0867762772198938,-0.15213506492179837,-0.10131849098796643,0.0035938522152077347,0.009669235566985918,0.03317946214251501,-0.09244415324755215,-0.039746374391901595,-0.05953096650844504,-0.05535109147512918,0.05135331365795593,-0.06822547798637911,-0.0029602906526041963,-0.06031058247982541,-0.11187411955602368,0.012423046722094253,0.07911108932723254,-0.06269444120822754,-0.13518786022805573,-0.08116204026846259,-0.1757897190570037,-0.06709717600305358,-0.18608057740552725,0.024346378071050293,-0.17419110156050957,-0.08747760110131451,0.03694462712091737,-0.0980173020686958,-0.0708393542904756,-0.16289404655748868,-0.0055313489808692835,-0.06245447041460311,0.04729562186639922,-0.006133356275279732,0.019107321780057404,0.04866716653958277,-0.08280034301464566,-0.09462837205937408,0.0024465062320607146,-0.06585007028839737,-0.054089048771564875,-0.09845134704936094,-0.05106302075272132,-0.2533068085142541,0.026743524317779207,0.01600822539301412,-0.06798252969333315,-0.07514737511136028,-0.06206239161540059,-0.06808751443360742,-0.05899884928600308,0.05254187746534338,1.0,-0.09362327159474236,-0.1176982964397994,-0.05537258940877064,-0.049066687136624654,-0.1435221836501271,-0.06741734630570428,-0.0709838136540158,-0.028980915132232818,-0.007688183436357438,-0.007574020496654942,0.029079069596321467,-0.07095480648386983,-0.023262117219389346,-0.12808498678131286,-0.020026864741204926,-0.1050775733414334,-0.09731719149172163,-0.014365243138948491,0.14474252931016754
MBB,0.6520106556159853,0.4815967067545866,0.36046714494211035,0.3508615933250043,0.3867094393621892,0.3944841488656705,0.42174594551729566,-0.0659135390362248,0.41774138785655546,0.08022609708442878,0.0457485096939531,0.03283981617569224,0.35777458164227144,0.5213367948071655,0.018600457880878492,0.4976284582225465,0.17758943602798077,0.2111780789844916,0.17099579736641918,0.42863635217018514,0.5409568180305027,0.3245139972862484,0.5218128548628351,-0.15194857172838908,0.7276360319220122,0.5730147223097435,0.3332959658711079,0.5948687444598862,0.2842547423123209,0.4318165813229087,-0.05808072907431885,0.5141806328516504,0.22120325522490009,0.32894205795277426,0.48093076855558725,0.12435972837815126,0.5423248793091608,0.23633618098391704,0.35037305579749,0.283610600008392,0.543899105871905,0.6311470187868513,0.3703250685899571,0.08531046518335626,0.20888504467734023,0.5919063320461847,0.7726623111312589,0.5939564546116185,0.475731662499746,0.5383195457150302,0.6975201331704746,0.08497676471589158,0.2968540930900439,0.570706296688551,0.39232091965494265,0.49778709958781564,0.6233095004454856,0.14713461130077993,0.3707979526425072,0.6414342961602882,0.5282134674935707,0.36034117822831413,0.4790398630861772,0.5013871749863178,0.5859565124836609,0.6539367045142137,0.38223300487995493,0.29312048846356176,0.7178929518681093,0.06793269275188249,0.7292191501459127,0.31160707940002624,0.4891870039794249,0.7380210619117457,0.695048022112293,0.3416315820496447,0.39434683657515796,0.5156923028745962,0.5181500726481776,0.33325652206976353,-0.09362327159474236,1.0,0.47229329308365436,0.23497912044363092,0.04030326580098624,0.38654565324304807,0.4843820488006452,0.3460238320748642,0.43029919356832935,0.4817999784803224,0.4891724725244828,-0.014363109583784983,0.5199366544825139,0.3004968918572759,0.5327406341948757,0.5102527225926261,0.0036482099584803306,0.42195545527965667,0.0458507198638785,0.052000964824957974
IDC,0.4273407570314149,0.6015601263614848,0.3151806108515497,0.3967694907994255,0.5239554067247449,0.35416119004438684,0.3018111717174538,-0.015563623592878289,0.29233895378062824,0.05590288207795832,0.045900971107787916,0.07421364848456932,0.17086679337540586,0.3460737348778341,0.04111047818560738,0.3632723263338062,0.0870204494664644,0.29896053295526986,0.027006871228876326,0.31129506360062625,0.347659684169139,0.37335036235216057,0.4222575008034003,-0.12018716075347077,0.48824017554852395,0.3740606411898275,0.5042318285685192,0.335380099459024,0.3978933428160604,0.27875503390573825,-0.05273788721252233,0.3651909330482341,0.39129797314978365,0.5039252419267849,0.3139803751146419,0.3152359849031821,0.30454401787979085,0.17962517494952915,0.38547111548090823,0.35382159724153345,0.32962197770510904,0.41977875713701496,0.567790637313844,0.11965685911313463,0.24409335643213292,0.2955728327482301,0.43200452207877943,0.448988361212775,0.4323485906922679,0.2739654797273398,0.4786352305828461,0.11228807203362112,0.3159619329816411,0.409218234093872,0.2425883469479442,0.457409331730312,0.33385241151069756,0.053910809548665166,0.3589300986025737,0.5120038800193204,0.33281468633153993,0.5208759946067707,0.413017186606736,0.3808781883775551,0.33448667728805137,0.4169426406862865,0.41589947764542917,0.14614866698250142,0.4191170597987091,0.31922314662533086,0.4825503136175964,0.43820473142321964,0.31083963504404655,0.5390965851750372,0.46988305725574575,0.37748537727592024,0.2443724941809233,0.5117185359799539,0.5983891950278168,0.3842886012162526,-0.1176982964397994,0.47229329308365436,1.0,0.5166055160699435,0.05600067437038307,0.2344439209800187,0.28866969818755733,0.23902927600802423,0.3812175375427336,0.3671045289580569,0.38312932879977685,-0.08769161383336116,0.6627924630665029,0.32162792557734365,0.4675320456766075,0.423530619927497,0.02431333056896418,0.28918400606985045,-0.08086052897906762,0.022907250093884092
POW,0.26587819026607923,0.5089836983750636,0.3696848554101089,0.18478292900864182,0.4304187295692246,0.35763324098907007,0.2608578644013108,0.1435943944090088,0.24267292677198238,-0.0254925674445078,-0.05935367804461059,0.1101793730562905,0.09968685819327462,0.24926163404802154,0.18147111026257726,0.28584468563550935,0.1349684229641585,0.20979829953210336,0.013023202823440341,0.28222918161483773,0.29111913058682237,0.24954232339078064,0.2687555188326481,0.07401859404836188,0.2824127552702137,0.4142330662888433,0.4005467067616732,0.21371301546716293,0.5184363631706482,0.11176103715207912,-0.03352825002023252,0.23007600038422465,0.45069696438979306,0.43951749246489946,0.23737474766046215,0.506924845117982,0.2779165737755005,0.10451883068420116,0.192317011483489,0.5372662985022348,0.2629816320397852,0.26435473048878744,0.5052441512522202,0.13297571010774253,0.207078364145356,0.3242391076377914,0.28573130669766134,0.359885938577635,0.37606761338754036,0.33919229664298034,0.3726247072032341,0.08146270074825143,0.13012624250553229,0.37688230116729937,0.1794676978355981,0.31247646990635636,0.368502793959273,0.02123279811719016,0.2793573525972903,0.33577626837689634,0.29708552127645044,0.44548081981324367,0.33153116665117405,0.346735015594556,0.3486947465643798,0.32432482672576174,0.5287376882317443,0.056799436727961436,0.3529396976497741,0.4884515009965038,0.4116092530160405,0.4805335946923973,0.2724702212221392,0.37221549406275645,0.3700164324468221,0.3526447384627214,0.1227372365679462,0.4488643534915317,0.43203724462728377,0.34372911470096895,-0.05537258940877064,0.23497912044363092,0.5166055160699435,1.0,0.09718832564819345,0.17582630930793494,0.289461835477382,0.19355738298174577,0.37331046142464364,0.352299125404329,0.2768697169360456,0.14564433811681332,0.5256147642531496,0.2592247570297783,0.34889367005898003,0.2965428977541151,0.0994464751929615,0.22329859909296607,-0.13186235441956287,0.11772310137509437
BCG,0.021580362364132546,0.10239175831330326,0.06418583225540196,0.0003188816498000875,0.11544783447425805,-0.08158123004856724,-0.11433929714978187,0.024042663323196038,-0.09432648457141993,0.08053735679439773,0.0200046316188643,-0.004015511963588048,-0.09289639727592426,-0.0716094376078601,0.10359471782507006,-0.028957015325640833,-0.10757420713046094,-0.0002839741915535414,-0.09261421323093813,-0.03783800843197535,0.0575121377260877,-0.08413425110006408,0.08071078604968274,-0.0023674758231201493,0.06340049515449996,0.0579951686955269,0.018606295909556262,0.026762017592350966,0.1344299146566983,-0.021412712525372062,0.06744272061301375,-0.0043435389534546304,0.16041280176391223,0.06055352914581886,-0.03502053414106101,0.10781818718688331,0.03957110154614663,-0.031477626303830844,0.04738775331138547,0.06831738942137323,-0.039905943060686344,-0.08469520092589151,0.0776776580959371,-0.06338830447704168,0.08207482152710374,-0.017750998838015355,-0.07489826354487365,0.053435829152339215,0.041896656484616955,-0.09838292825112571,0.018900378486035718,-0.018097288164211238,-0.04796564617677521,0.0037288931403640342,-0.03958905539579491,0.00014285903831825093,-0.043282753469938914,-0.009508217826539767,0.02829499673643098,-0.04630983478783407,-0.061834813935337414,0.04036040355911885,-0.07582275609698405,-0.01480245344858203,0.016150225026191217,-0.03000347864365865,0.14663722034632068,-0.05747338541698984,0.04585340190455027,-0.004557299025311337,0.02136094677825708,0.034028115159651505,-0.07363639214145606,0.025378905793008513,-0.05956889502446687,-0.02927967602335826,-0.11742972347663343,-0.06385192632259229,0.06836457863029838,0.02299572623733512,-0.049066687136624654,0.04030326580098624,0.05600067437038307,0.09718832564819345,1.0,0.022822702536460453,0.001380196287557709,-0.0807771833197114,0.052187880591640846,0.04024378512724593,0.007198618667060157,0.11335389600695422,0.050736000292307286,0.07344516127878525,0.06841587516348144,-0.07899739744166222,-0.03326065374910508,-0.027075281508844952,-0.04442241333671964,0.15690001425519254
HNG,0.4532666766042089,0.16575970032686108,0.06706874710734295,0.4107187416432513,0.16554281762969134,0.313615911970063,0.1622589209617717,0.012821383885489236,0.23997843528392884,0.01643735496481447,0.030810977009414778,0.25836099423687897,0.18502515685441343,0.250756009140384,0.009434455066035205,0.33963451942199124,-0.0597354339796542,0.09876085884724636,0.1151834746400294,0.343239776470098,0.18385762907785566,0.30074746406744524,0.37489544422119214,-0.22586546012465056,0.41088805851613963,0.34311942600184625,0.17580321831610582,0.30830451858485436,0.11434683601437746,0.2593071458599921,0.08987002879191494,0.30045314791784294,0.14398817642458228,0.19096836586569227,0.30925607157205287,0.08871920401695853,0.28502566384946093,0.12743032016762276,0.18493619394612598,0.07686144319156343,0.24195764886652388,0.35827812378936036,0.2627720526893062,0.06954047853726025,0.13677420408408592,0.21696178097456628,0.34184149876612735,0.3582514248684354,0.2860416581003972,0.30516125521154797,0.4232573439133343,0.06329120540362934,0.24134375903782,0.2576915441445578,0.21210518076701143,0.33134162286015584,0.2241745002250998,0.08590234271227393,0.26120123340078905,0.33071194649376157,0.2756595746094808,0.36214115888680076,0.21645648042006893,0.3270816236574454,0.16559172117229753,0.3742922872664528,0.2225897762684681,0.1293136263263964,0.27792763873503135,0.08042489395126984,0.3344967744952149,0.22455445766174068,0.22210342410942358,0.26879037709005105,0.5086283260322011,0.3105242241118303,0.17543358845136245,0.35847147847507277,0.18710234089854808,0.3001126270754234,-0.1435221836501271,0.38654565324304807,0.2344439209800187,0.17582630930793494,0.022822702536460453,1.0,0.12554032808979834,0.20605554153452676,0.29320162829958213,0.24231903909615388,0.20533805349778092,0.07645275389180464,0.28640407940848844,0.13270012527048222,0.30586381327935686,0.22972553452261812,0.09327314775062345,0.3984226134710886,-0.0809977327749609,0.030304366432771648
VCI,0.5160142838762254,0.40719388509077004,0.30786289034219105,0.2275752142739361,0.2447264149231042,0.30219117241857585,0.4457232241970106,-0.14399666832661237,0.42576014119722844,0.07314534781105435,0.013973812059108547,0.0889523260560847,0.4035666758931642,0.488126878603586,0.026863695114053777,0.38466667534539606,0.10570379205307959,0.12451932167067531,0.06984441201865689,0.3935178074826048,0.49634256906526075,0.32652447060280104,0.3445420463336665,-0.019196874247685188,0.5637926017828032,0.5955032917343599,0.29291682260794527,0.35866789382060693,0.28928342460480505,0.3235831463348503,0.0029783995068303555,0.47219905711409,0.10887182441708317,0.3396840737517432,0.3953400169826698,0.16105871190724877,0.44923148975715765,0.17463920607335134,0.2618715558311029,0.40481802593276256,0.5037134445065473,0.48559675712736045,0.2988950258773466,0.10769040172608885,0.2422034692025953,0.7635912094711463,0.5498016696637775,0.528973127662412,0.49087352165452214,0.7380680268835286,0.6382378317566634,-0.00136802320609278,0.1878530188398292,0.5490586437356992,0.3226465075926243,0.41409926114462403,0.7613148716784479,0.19620000220366174,0.4023742361918062,0.48752212262213035,0.5574864257576797,0.3550549121594196,0.43007975912975627,0.4423023277037571,0.7756174955717591,0.5176344473405033,0.3480549141494764,0.1873502021946106,0.6206713812513106,0.11188343057081829,0.609131792106969,0.3903624002851609,0.46713561233361617,0.47179711455809964,0.47936010232379556,0.20546596713667847,0.2752192329007993,0.4859740026008031,0.421415933774021,0.23668627113489482,-0.06741734630570428,0.4843820488006452,0.28866969818755733,0.289461835477382,0.001380196287557709,0.12554032808979834,1.0,0.2360213120427505,0.38665807241924216,0.3889625337237166,0.47263742980737683,0.00894529952737812,0.4408765366520657,0.39807922969279014,0.49510479760678283,0.48358846622961565,-0.09283454763234449,0.18927198204252307,0.03986771853115171,0.018421130628572997
TLG,0.37651814351913265,0.34173981904306927,0.24219536733341654,0.2258751389268316,0.2506031912447528,0.3688446160255187,0.18454869476824964,0.015583296828627982,0.25075556810246824,0.05738538929355064,-0.00752337428046827,0.06877561358062759,0.24642544032002742,0.27396464129953396,0.14628336181310939,0.263959905908635,0.19169996980935303,0.2389664631449983,0.19503426216154293,0.2289932814848009,0.33451628032955133,0.34490787488366415,0.2647194551104174,-0.02102308990374177,0.28224712468421487,0.29343519396058915,0.24298447634014902,0.29772132424239606,0.3281021762115721,0.2420477846216341,0.031783307328945604,0.26882074990748916,0.1891393702190043,0.31567586718679697,0.3428248413931641,0.19510337136934305,0.2787420552484335,0.12148955379068974,0.3488081808969114,0.35966580588150066,0.23379681901740162,0.3342312576458911,0.2997361332898578,0.022030195143499263,0.2172910229258499,0.2449448923744497,0.31646835392242995,0.34512217442009613,0.31126809796059435,0.34432480038419666,0.31586634345076736,0.05755726967252918,0.5862528452060453,0.31217253511302145,0.22098162266816052,0.2598404452952973,0.26806694360616895,0.233136022873517,0.14451848452692656,0.2603972241412186,0.28342059593450925,0.2575087796339962,0.22092241981121596,0.2710599927113717,0.228865918609061,0.30176534413982137,0.34688842065267533,0.22690416559793022,0.2924403022194092,0.1606109073116432,0.2861919580391839,0.3714117805986812,0.20605612612517923,0.36062979651120786,0.34668394233937533,0.34446576878005414,0.19394704652440378,0.376223568516169,0.3135035917446681,0.2003868191959379,-0.0709838136540158,0.3460238320748642,0.23902927600802423,0.19355738298174577,-0.0807771833197114,0.20605554153452676,0.2360213120427505,1.0,0.29496214888219197,0.33597477877401166,0.32414154644081616,0.030446065667301236,0.37047115122676355,0.2047675804685499,0.32135453828546917,0.19764751676512027,-0.03518530391858551,0.3716000251419255,0.017826147845830535,-0.059797472705273094
HAG,0.4463187799018614,0.4077953903446819,0.33619233662864506,0.2518549202301747,0.2811367459172017,0.38507188446326196,0.4058303781286548,-0.047326153782267004,0.4554287346645967,0.09420505361585825,0.004898051943888838,0.07652829560781275,0.27192780941593253,0.45060599233625376,0.08322589600659656,0.37778387861144486,0.10824598602532377,0.180793123758479,0.1587417626978632,0.39058956909760634,0.49279901164572565,0.20955792138250498,0.3719743657780341,0.04447118812363164,0.4015666609795654,0.48661372562346433,0.3532931172482451,0.47262663587755316,0.3412619175249915,0.22110027677889668,-0.011898578795777732,0.545201538224024,0.30546451549501813,0.39400419078037985,0.5012818640418517,0.15753480330981504,0.5562884027440844,0.19203672630936036,0.2720144044278629,0.3757447144482447,0.49200292741078755,0.4331317411741737,0.35171606132635536,0.13473454921959468,0.2469057981266068,0.5194083819492098,0.442803701633754,0.47938795589750877,0.47777004898336206,0.47025301821436943,0.5038090592622846,0.06735962860551596,0.2660819306689629,0.5042152665770918,0.4694087354157832,0.53468679044583,0.4906547231848696,0.08312393453531637,0.38353573875556424,0.5278111476185998,0.5549509427087762,0.38848249674106716,0.2553413510464869,0.27022009910069056,0.5253334400009658,0.44415071110901777,0.42826672882094713,0.18192963412130592,0.48523954430251254,0.044495817611625965,0.4695552839422225,0.3921322702592222,0.4542977466657777,0.3827136764705352,0.5661841801711328,0.3094049020213455,0.27852805262976654,0.49621158487902034,0.5265892308562841,0.34543535114658697,-0.028980915132232818,0.43029919356832935,0.3812175375427336,0.37331046142464364,0.052187880591640846,0.29320162829958213,0.38665807241924216,0.29496214888219197,1.0,0.35787435512212745,0.5054956469510836,0.1017994856059702,0.4608862950373016,0.3182801698229791,0.4309418869294961,0.5448525702507658,0.017077567228843217,0.3672702524803514,-0.059990586763471375,-0.0033584552669377768
